x	y
890	0.0286163
891	0.0217005
892	0.0271588
893	0.0255148
894	0.027356
895	0.0254339
896	0.0493833
897	0.0329911
898	0.0229213
899	0.0195617
900	0.0240367
901	0.0651802
902	0.0397313
903	0.0415218
904	0.0597658
905	0.0701573
906	0.0574383
907	0.0309879
908	0.0513548
909	0.0565906
910	0.073912
911	0.0863709
912	0.0453439
913	0.0403871
914	0.0518303
915	0.0395321
916	0.0510652
917	0.0475957
918	0.0496913
919	0.055067
920	0.0555356
921	0.0513249
922	0.0328255
923	0.0464109
924	0.0482392
925	0.0358215
926	0.0226938
927	0.0447494
928	0.0455248
929	0.0408839
930	0.0408213
931	0.0393919
932	0.0700424
933	0.0433202
934	0.0553489
935	0.0382102
936	0.058854
937	0.0481072
938	0.0544102
939	0.0317084
940	0.0391018
941	0.0322377
942	0.0537765
943	0.0440099
944	0.0369423
945	0.0478009
946	0.0379089
947	0.0509077
948	0.0352091
949	0.0494453
950	0.0449858
951	0.0440607
952	0.0453457
953	0.0502457
954	0.0338194
955	0.045325
956	0.0427407
957	0.0522289
958	0.0586375
959	0.049406
960	0.0471022
961	0.0529452
962	0.0305725
963	0.0365843
964	0.0248232
965	0.0568222
966	0.0238987
967	0.0323644
968	0.049639
969	0.0452114
970	0.0466469
971	0.0283089
972	0.0739872
973	0.0309391
974	0.0313644
975	0.0430931
976	0.0408941
977	0.0436162
978	0.0476905
979	0.0363276
980	0.0612715
981	0.0590482
982	0.0301677
983	0.0376037
984	0.0389719
985	0.0431999
986	0.0474315
987	0.0495458
988	0.031588
989	0.0455845
990	0.0440255
991	0.0563611
992	0.0267821
993	0.0446368
994	0.0432251
995	0.0372012
996	0.0403805
997	0.0350895
998	0.0521924
999	0.039895
1000	0.0427097
1001	0.0718654
1002	0.0388831
1003	0.0451224
1004	0.0499232
1005	0.0510842
1006	0.041458
1007	0.0478799
1008	0.0521615
1009	0.0512563
1010	0.0521507
1011	0.0496476
1012	0.0420868
1013	0.0391269
1014	0.0502879
1015	0.0372632
1016	0.045326
1017	0.051634
1018	0.0455594
1019	0.0610081
1020	0.0547149
1021	0.0484129
1022	0.0409495
1023	0.059717
1024	0.0522943
1025	0.0523691
1026	0.0514051
1027	0.0369771
1028	0.0359261
1029	0.0367453
1030	0.0426763
